black,hispanic,married,nodegree,treat,age,re74,re75,re78
0,0,1,0,1,37,15790.408181464547,0.0,5721.331648122873
0,0,1,0,0,28,31038.15680571405,28341.636502078134,34709.15323063078
0,0,1,0,0,29,17126.375717846015,7937.666802282263,20087.206658308438
1,0,0,1,1,29,0.0,4643.568417447281,13612.746266537384
0,0,1,0,0,26,8915.124265501727,20483.07149278942,24454.738962514646
1,0,1,1,1,17,10251.229414041689,5539.317164103698,23420.669392602038
1,0,1,0,0,41,11402.989220658983,9225.377708898817,5568.706788563515
0,0,1,1,1,54,23622.49253088003,31523.742345932325,40501.23731666339
0,0,1,1,0,49,15274.918952254358,2992.1038542273964,0.0
1,0,1,0,1,37,27038.587901499366,27009.91148411577,28196.734656934874
0,0,1,1,0,25,25329.486727746713,19720.816268971197,20813.620072069294
0,0,1,1,1,32,0.0,0.0,6102.961106194502
0,0,1,1,1,42,7201.306066996276,4968.161624439681,8960.056721880592
0,0,0,0,1,18,10434.896988898228,8375.464037727612,23285.97102647542
0,0,1,0,0,38,33981.820626546265,41016.27405064619,41079.09789324484
1,0,1,0,0,18,25198.63212392039,18943.96415565508,20388.628291522986
0,1,0,0,0,18,23449.43139572904,41076.02570418758,41395.872804865656
0,0,0,0,0,45,15447.559823497344,29428.039563111146,35766.246582709355
0,0,1,0,0,37,6960.029545235684,0.0,0.0
0,0,1,0,0,41,28561.209371847865,45707.14786571782,54813.43277117765
1,0,1,0,0,30,7557.344799043805,11967.326246063089,11165.444022790363
0,0,1,0,0,30,24855.444091268706,29925.99700910307,24068.13505625972
0,0,1,0,1,38,21963.417380772018,19236.851468732002,30361.90025529173
0,0,1,0,0,47,39864.98432642344,22750.025236314686,12281.140053052826
0,0,0,0,0,28,17549.502229218393,9328.170129505026,8270.779146042601
1,0,1,0,1,31,27447.768859723357,23810.631956068544,52968.924945308194
0,0,1,0,0,26,12302.240047446701,9739.607504470088,42208.281964935246
0,0,0,0,0,16,4029.305635514007,3623.0161365981585,13022.453348844485
1,0,1,0,0,29,22603.48338986837,17011.7938544244,40919.49371450889
0,0,0,1,1,19,7844.851002791405,16065.031493998156,7799.104434563915
1,0,1,1,1,40,15335.344273823368,6869.760348878716,21770.134231661577
0,0,1,1,1,22,15669.72789281534,4628.218153035914,15592.097859369722
0,0,1,0,1,42,42939.351782860074,39525.38702550712,49429.706202598754
1,0,1,1,1,39,18350.077147059157,14609.744536442906,38717.95155531169
0,1,1,1,0,52,12034.957145354192,11798.813028461325,8037.5858269246855
1,0,0,0,0,37,14047.597755142173,15828.453811214955,17177.08129574383
1,0,1,1,0,31,17345.42557701643,16712.080883901675,31550.449591580676
1,0,1,1,1,29,8980.670933553167,18341.39428835778,16670.13560242747
1,0,1,1,0,52,27074.746749654114,22873.481871084317,36912.827422306815
0,0,1,1,0,39,3355.8993196094343,3452.617566458295,0.0
0,0,1,1,1,37,6808.938307963785,18824.118196998596,34127.60487033886
0,0,1,0,0,45,31412.936471003137,33779.43979425507,18652.167707314573
0,0,0,0,0,16,5239.7070236452855,9054.553488630501,14335.618673815998
0,1,1,1,0,52,11936.739812318256,9454.705135260925,4703.968601438684
1,0,1,1,1,22,11564.367892216766,9842.996706716016,17592.66297688734
0,0,1,0,1,37,36264.06793584057,30503.80183075829,42659.30447705559
1,0,1,0,0,37,31547.769108163502,22693.031172050636,29019.846630881275
0,0,0,0,0,39,28776.567271458836,19795.807650294693,3098.949162022811
0,0,1,0,0,42,41505.449171632834,46994.79587283627,55488.45805455314
0,0,1,0,1,30,2906.6337335366734,12727.395162709669,17684.822596934355
0,0,1,0,0,22,18256.18156088726,13486.46744421299,28192.84802552587
0,0,1,0,0,34,22089.771859643366,28801.564349821812,23688.27201615082
0,0,1,1,1,36,2075.300174090895,2159.273029481914,28770.333133165543
0,0,1,0,0,30,31048.444439057275,17330.0046631765,38133.194593418215
0,0,1,1,0,38,30629.769023388813,41401.86238582282,47716.51035303969
0,0,1,0,0,35,28214.185425053103,21471.180575704697,32212.931576588355
0,0,1,0,0,38,12657.412437997626,0.0,14646.866421455974
0,0,1,0,0,39,0.0,0.0,937.9750315847305
0,0,1,1,1,34,4459.04567249422,18899.175505951138,35560.69999162355
0,0,1,0,0,34,0.0,0.0,0.0
0,0,1,1,0,42,19606.550392978723,19951.038593654444,40606.67357850548
0,0,1,0,0,41,18110.62784837857,9617.567005401246,14732.510673052055
0,0,1,0,0,18,0.0,0.0,18777.214619645965
0,0,1,0,0,47,13456.13944747831,13864.53956869963,24903.741651583896
0,1,0,0,0,20,17793.443959477576,0.0,25474.28050067382
0,0,1,0,0,39,17017.143903666198,35946.35566854957,26622.96686259434
0,0,0,0,0,23,25350.03495443462,27875.537564480946,65007.29621553942
0,0,1,0,1,44,20721.022245057742,24779.826401442042,21929.604820056065
0,0,1,0,0,32,28698.853117853927,28389.43241962335,48718.940526813894
0,0,0,0,0,40,45713.35338367679,40595.462412203386,49490.69022130704
1,0,1,0,0,44,0.0,0.0,12677.877058002408
0,0,1,0,0,26,38713.888940376644,25097.068652081365,27752.365744997733
0,0,1,0,0,49,53161.51274761633,40508.36327242847,56076.78766627533
0,0,1,0,0,39,37121.8612952963,31547.476909416797,46270.3627454286
0,0,1,0,1,29,23114.478148565857,24540.328781832548,29692.209970999047
0,0,1,0,0,35,32458.855637503202,30002.94549202613,30490.897128242126
0,0,1,1,0,44,17571.485925725025,4843.537826797892,372.5686028913151
0,0,0,0,0,28,18934.707614105515,28318.992308576904,30628.560119956728
0,0,1,1,0,45,32875.93460996622,23274.957171746573,15866.86609144374
0,0,1,0,0,43,31091.29919721694,43654.949896311686,41473.80211994369
0,0,0,0,1,22,29165.257990846116,34224.59338547598,44836.32156680067
0,0,1,0,0,23,22149.2272035792,26586.207291030994,28262.856574294703
0,0,1,0,0,48,17751.44490651607,25014.200335878675,22608.518663341863
0,0,0,0,0,28,9908.00334890366,14596.305155489024,20117.347253146098
0,0,1,0,0,39,16723.947801886683,19526.97547591838,22481.48038998133
1,0,1,1,0,32,23783.905390599255,25458.26280753132,5663.337284051658
0,0,0,0,0,24,24595.270700167704,26394.932293949863,27229.524816376244
0,0,1,0,0,41,2414.932255486601,12654.733546055913,21727.57789136297
0,0,1,0,1,35,42904.49170174611,52234.9711064927,40680.66580145922
0,0,1,0,0,40,14851.29223726322,8880.153855965878,25958.859038853323
1,0,1,1,1,41,26070.562667781393,23905.99334271699,28264.01912815005
0,0,1,1,1,42,14974.309732165113,22185.795828604652,40044.015772373474
0,0,1,1,1,48,33338.15965893105,22725.672760395013,41458.26421548795
0,0,0,0,0,26,13278.073798802901,10332.644078908777,12278.843646101848
0,0,1,1,0,53,25641.791533145297,22422.020749088457,35059.66323933411
0,0,1,0,0,33,5938.760159377893,15594.849168287568,25067.294279262016
0,0,0,0,0,52,25091.718540263097,29053.231729861327,39214.46496675082
1,0,1,1,1,32,20894.07349951034,11195.016846106435,18895.7419774742
1,0,1,0,1,40,37427.216411974296,35719.06538119208,43435.54424097436
0,0,1,0,1,41,6626.452902083198,2443.8067121302483,18126.639712614746
0,0,1,0,0,32,11922.082136710236,3474.793568261088,18971.926170317
0,0,1,1,1,38,20802.568333616982,20948.03409473491,22544.45022056044
1,0,1,0,0,48,25812.639609854195,22913.894735522783,22449.33838981055
0,0,1,1,1,31,1777.716650496619,4339.398869560755,5107.175988016574
1,0,1,0,0,28,3326.11656311586,3935.0914963270116,1847.2835224571754
1,0,1,1,0,21,6370.79568725498,2540.801214493784,6021.0358029104755
0,0,0,0,0,17,42552.08353147405,26169.515333686733,32798.2898283946
1,0,1,0,1,41,21409.389311751143,21386.419928740084,31476.485647249912
0,0,0,0,0,43,23021.453285339885,26709.93089514821,27880.582781766632
0,0,1,0,1,30,19193.608656547032,19710.69227061488,31868.086713744335
0,0,1,0,1,37,17902.09930777154,9621.044163615697,10711.61522652059
0,0,1,0,0,39,26535.548853421147,27137.451589184562,46563.72238135124
0,0,1,0,0,40,15188.77916529701,24084.322389650544,14631.289738822197
0,0,1,0,0,34,22792.267006472917,43121.324278199194,58651.63954489249
0,0,1,0,0,26,17044.768738573766,16238.402090574977,10189.090148662079
0,0,1,0,0,37,19021.36723300389,20890.191862595537,20638.769192263862
0,0,0,0,0,21,13797.852852111519,19973.10439727999,21991.278070285905
0,1,1,0,1,26,49307.94741524212,39498.72904905903,54361.423779437144
0,0,1,0,0,62,48448.78649528765,32813.60963416235,30597.60350158664
1,0,1,0,1,24,22579.395700758665,35620.23319156455,31836.743567716934
1,0,0,0,0,26,24520.278619436358,25637.37986148334,20811.52049344057
0,0,0,0,0,19,11017.91466925876,10765.137917013133,0.0
1,0,1,0,1,42,38817.615570841444,34385.99021138532,39770.101207887514
0,0,0,1,0,36,24191.462500315585,26125.18821035076,28547.092922460666
1,0,1,0,0,24,32977.23472208931,34982.399679002774,31450.342304992686
0,0,1,0,1,42,15711.199313053554,23523.97517980584,53136.469378235226
0,0,1,0,0,65,49425.82680599758,47120.18966205162,55526.74393090539
1,0,1,1,1,50,18391.95020526756,21239.569325838413,23778.793418608693
1,0,1,1,1,43,20301.066276705602,21490.5307889331,26662.21359028587
1,0,1,0,1,39,19523.515927355216,14240.905716465504,19508.089047462952
0,0,1,0,0,34,8060.923418990562,13761.455028896517,13350.568481088145
0,0,1,1,0,46,26126.791115644104,26101.10339352765,20990.88769839427
0,0,1,0,1,54,27015.20332019237,24618.33869673825,16255.67638976077
0,0,0,0,0,21,0.0,10049.111903268664,14739.022476095597
0,0,1,0,0,36,17375.411940617127,7321.279092663512,25870.448420838464
0,0,0,0,0,41,13935.162899482368,14951.8026168281,17720.40026780631
0,1,0,1,1,32,9332.62677638129,4284.896074227392,19258.656564704885
0,0,1,0,0,30,26109.4136452397,32513.52111734441,26201.397615257887
0,1,1,0,0,23,16792.97827709507,30692.063123291136,44651.16650193789
0,0,1,0,1,45,36287.8676207804,24628.359958655026,12746.263326808581
1,0,1,0,0,25,2278.860405445035,10280.147227169326,11825.226031797047
0,0,1,1,1,38,12141.411287469407,16752.762094219615,15102.839243104994
0,0,0,0,0,36,24971.96656786343,25565.65699237584,38663.95390625809
0,0,1,1,0,51,8596.253004282678,4740.262033845913,20600.813189434648
1,0,1,1,1,44,18956.501704417293,14765.027147509607,21273.17197755555
0,0,1,1,0,44,27775.30073510122,14157.756823042111,26361.00275377774
1,0,1,0,0,33,20974.093862954694,18112.28120762315,25966.387578315844
0,0,1,1,0,40,20905.084884351832,15291.3189653279,26587.997185800763
0,0,1,0,1,38,11025.695530508918,27063.65155802773,27023.479051663664
0,0,0,0,0,27,13001.410757589596,24511.319667209864,34711.15214207097
0,0,1,0,0,33,0.0,0.0,0.0
1,0,1,1,1,52,17604.812904570426,15861.881914321137,28541.382009154077
1,0,1,0,1,33,31477.560802632717,32231.11424732661,26808.525418500427
0,0,1,1,0,26,23780.774191080916,19931.256893067854,32132.314603279272
0,0,1,1,1,37,0.0,0.0,13391.30406748426
0,0,0,0,0,45,20643.38031631151,19643.42112180189,14748.059920278745
0,1,1,0,1,43,15107.249648566865,19935.146268415858,54548.40088123457
0,0,1,0,0,45,13528.636385164647,13012.860081819237,18464.301585648485
0,0,1,0,1,38,20151.02683930468,22931.46214743639,24046.96180898908
0,0,1,0,0,36,38407.19359365174,37184.724378986015,47273.91172809234
0,0,0,1,0,26,9188.711633452906,4390.193822507981,20944.776753571066
0,0,1,0,0,40,29077.16852858777,26478.06518812127,22531.750989207674
0,0,0,0,0,30,3550.488500480613,2967.5844709041958,17996.3372666124
0,0,0,1,1,37,12986.804201380644,22600.61040808931,23656.607097288932
1,0,1,1,1,33,0.0,0.0,5005.197584725451
0,0,1,0,0,53,33617.277403500346,44530.405798255466,32005.147910445023
1,0,0,1,1,23,10478.79503894742,8093.3458139679005,30061.561612228194
0,0,1,0,0,45,41032.40684673675,52024.49152234961,64928.17558988764
0,0,1,0,1,21,7687.719052852197,5321.504124764451,42745.62238505776
0,0,1,0,0,27,14034.051895833074,19205.68235275088,52569.43165527153
0,0,0,0,0,17,3097.684717479893,9444.177588056102,16095.368104904997
0,0,1,0,1,38,37396.5420488523,33418.03493132762,26203.624272812303
0,0,1,0,1,38,5493.76370392945,3025.1169629676224,6504.344316501524
1,0,1,1,0,36,548.9718020116343,0.0,5189.304612777055
0,0,0,1,1,19,0.0,0.0,16030.699953959685
0,0,1,1,1,43,11195.475284925915,8243.179545885505,29429.842790486604
0,0,1,0,0,57,20112.23002325473,23801.861262066424,25449.928551045345
0,0,1,0,0,37,19711.08984253421,33114.63022089565,51716.3625571084
0,0,1,0,0,26,0.0,8397.6943788106,20434.785484721207
0,0,1,0,0,26,33126.1669539464,23300.320113520567,32014.24834012154
1,0,1,1,0,25,7318.962227281678,3470.229658212369,0.0
0,0,1,1,1,37,26611.52251584014,22301.332108884806,31041.800050183185
0,0,1,0,0,39,43666.85917338365,34088.6977967898,45758.52752209582
1,0,1,1,1,55,17942.319820192937,15899.437411279487,14586.953016662967
1,0,1,0,1,33,16866.232861763143,14063.997504063009,14148.368616483003
0,0,1,0,0,46,17995.703610453224,16245.913911485683,0.0
1,0,1,0,1,45,24708.544700897943,17135.4543755197,35978.968519869
1,0,1,0,0,33,26682.78292543259,23376.623336151177,16296.17045116087
0,0,1,1,0,31,4967.168134704669,0.0,4346.671332035108
0,0,1,0,0,41,13355.02714957526,0.0,4381.381627819861
0,0,1,1,0,35,22810.679123665424,11302.306258267248,7226.882240717949
0,0,1,0,0,34,54111.33738874382,51463.465484702625,53003.69318062512
0,0,1,0,0,33,2852.459178894016,7951.176782137947,34097.405748813384
0,1,1,0,1,37,37922.889265540856,21754.28838333733,52097.24269997947
1,0,1,1,0,36,12051.338945770025,16672.839070003436,12419.82865076402
0,0,1,0,0,34,26328.472978928658,17327.454055802365,9948.596939956351
1,0,1,1,0,52,17521.113977442787,19776.19320970631,14004.438584651027
0,0,1,0,1,24,19184.24870109844,31023.294092434146,56517.1556896877
0,0,0,0,0,16,0.0,0.0,0.0
0,0,1,0,0,38,0.0,554.4973021944861,21776.76637647312
1,0,1,1,1,37,27981.839930994363,28760.015441309744,19692.427137601142
0,0,0,0,0,20,16925.661067566838,26505.140352068564,23590.774824522217
0,0,0,1,0,26,20897.098192117985,18592.580465004583,27555.265080188274
0,0,1,1,1,38,10947.621180017046,4890.871442510834,20287.836624154545
0,0,1,1,0,60,13303.471240111758,8542.516519429673,9925.745289729814
1,0,0,0,0,30,17792.112207891754,19562.64374494354,34469.52154014323
0,0,1,1,1,39,27448.356977094783,24957.239981362887,30446.3455121298
0,0,1,0,0,28,40679.810904433485,51017.06125842496,30504.49823685363
0,0,1,0,0,25,0.0,682.0130855923817,13848.320902168458
0,0,1,0,0,44,13461.253313224592,15829.882399170128,20138.40533876825
1,0,1,0,0,36,16708.54319275365,8651.280676701317,13682.148734359724
0,0,1,0,0,37,0.0,3359.0582159146143,7487.751211026178
0,0,1,0,0,25,26782.066647340165,28094.23549863478,27403.54542790829
0,0,1,0,0,38,16488.242908145836,5269.012099953834,27510.63328040224
0,0,1,0,0,27,0.0,0.0,14738.998137671484
1,0,1,1,1,37,2323.5508676846075,10569.539611822653,4563.210523129746
1,0,1,0,0,33,8492.24876419575,4961.75452063818,22712.34710851616
0,0,1,1,1,47,10915.11922654563,0.0,12242.967943987767
0,0,1,1,0,29,6434.147891363009,3150.0519394959138,8824.082584880263
0,0,1,1,0,52,15451.151515011496,5641.369675588689,424.12597840602757
0,0,1,1,0,37,6026.295603331786,6430.156156161229,3989.346673204336
0,0,0,0,0,31,17714.580116418187,15237.605217820525,32777.09565486781
0,0,1,0,0,30,14990.86785445035,7130.394364998956,8822.760737673721
1,0,1,0,0,27,1935.2026722787996,13341.500420779546,16619.453535952143
0,0,1,0,1,39,32878.79200990251,16907.262001544488,21544.46994268963
1,0,1,1,1,30,16328.452974195929,12421.152264323902,29192.381320971854
0,0,1,0,1,36,20734.805500161303,20247.906090281707,50634.23767152634
1,0,1,0,0,46,32508.1961852233,28382.065151744464,30096.357979743323
0,0,0,0,0,31,17456.73827801893,9620.037248266453,0.0
0,0,0,1,0,29,20963.460986635822,27054.628137202115,23941.582340333
0,0,1,0,0,34,22634.914182633493,35243.62203893167,22095.617489108707
1,0,1,0,1,27,17014.650835532084,17715.18855102319,22401.851790516157
0,0,1,0,0,23,0.0,0.0,0.0
0,0,1,0,1,36,26866.62928188269,16170.39413243065,69193.77489294154
0,0,1,1,0,23,2947.744063289434,1523.3048708264778,317.7876786449888
0,0,1,0,0,28,15962.778533676572,11753.541588377728,3767.58144153759
0,0,0,0,0,24,0.0,0.0,0.0
1,0,1,1,1,46,6784.465065891471,1130.310951458585,16763.27689354447
0,0,1,0,0,28,14077.83035097463,15235.036469524646,11884.215045277724
0,1,1,0,0,30,44886.19967491081,35938.473334692084,54231.441860350635
0,0,1,0,0,26,24379.72285008936,15665.55489697223,26131.89095287311
0,0,1,1,1,47,12379.166762965135,12341.559902103883,17607.962668086013
1,0,0,0,0,28,7503.882373718465,4831.417560265385,771.1067139928855
0,0,1,0,0,52,36705.0204647265,23194.892300979576,39035.798553963374
0,0,1,1,1,31,8976.760747845781,7259.310934385385,17717.279787602038
0,0,1,0,0,22,38523.25978199964,31622.89291137595,34234.43249241883
0,0,0,0,1,37,38344.056899757576,35924.87186056916,66014.27188466911
0,0,0,1,1,29,22670.381303812144,31136.531031113016,40908.247103117676
0,0,1,0,0,42,26450.03163217088,30208.040557112927,22232.011549592473
0,0,1,1,0,39,31154.61406857049,19459.048316524866,6945.426012621692
1,0,0,1,0,42,13018.62746845728,15553.408567849237,15959.63282589204
1,0,1,1,1,52,5973.200326754501,6567.522744322536,15500.024677539614
1,0,0,1,0,41,12581.985311563147,17765.660139756244,10468.64491751957
0,0,1,0,0,34,26330.76679330597,35227.501841322126,40139.17222507081
1,0,0,0,1,27,15918.812524546674,15137.571045712282,33672.45796175895
0,1,1,0,1,45,40524.499886676225,40480.35894389005,56573.184877850596
0,0,1,0,0,27,0.0,9701.969789249553,14101.374055451617
1,0,1,1,1,31,10768.970310629427,3985.9989929174626,4532.6826174035095
0,0,0,1,1,42,0.0,14566.472511078118,21087.54203582567
0,0,1,0,0,27,18533.738315091396,25969.03946981117,43083.36689242876
1,0,1,0,1,31,11487.61688572325,13622.082761225105,25644.123868407594
0,0,1,0,1,28,32577.710212987782,12443.833220237268,13071.60493863012
0,0,1,0,0,27,34423.32861211861,33733.72384436883,26391.19379913048
1,0,0,1,1,51,12420.327703955329,9742.872574076238,19965.129764800768
0,1,1,0,0,32,33582.099965584275,32308.96276758665,36098.54924389696
0,0,1,0,0,57,53141.114712597846,48034.065233378155,41667.44848537306
0,1,1,1,0,34,8598.50379910774,3775.012730339664,9845.079371284155
1,0,1,1,0,61,21595.21843000313,25322.446618721107,16733.446214583808
0,0,1,0,1,40,16284.87955698396,12800.691556104282,16965.815587670306
1,0,1,0,0,24,7365.56853887352,5252.158103824335,7125.012403063141
0,0,0,0,0,34,20319.125819537414,12397.178171292684,28551.01206501537
0,0,1,1,1,47,1789.508012640803,6958.997570277339,5946.594641239326
1,0,0,0,0,19,18441.973279414953,2768.700132935055,0.0
0,0,1,1,0,20,6490.177507488223,6879.539041667924,11921.481512157357
1,0,1,0,0,29,18666.359649805014,20712.671144733096,32933.24213470886
1,0,1,0,1,26,20051.946035072546,15245.961721799951,17627.760209223932
0,0,1,0,0,57,44941.038978576486,40859.151231505166,37923.61238843599
0,0,1,0,0,30,23090.794738008168,20575.64799022105,18186.4382582676
0,0,0,1,0,34,16256.33691073747,15355.950463415531,15613.255008680573
0,0,1,0,0,32,23614.334122072763,22798.65315011841,29641.983810634425
1,0,1,1,0,44,22002.30616287218,19666.373420954525,26287.798404500038
0,0,1,0,0,32,23848.821790572594,7759.265781658656,16443.105243530452
0,0,1,0,0,57,26021.93179374996,31786.213904198798,17641.787890486805
0,0,1,0,0,44,40138.274796363046,41761.962120249096,26523.841380634964
0,0,1,1,1,57,7149.765087696989,12547.722199682337,26411.720901925502
0,0,1,0,1,44,12938.58238886008,11277.083419606683,5385.982475285349
0,1,1,1,0,30,25974.031303227028,32406.331217562572,32559.828192477922
0,0,1,0,0,45,29774.596464989296,39758.0473548797,27290.85415886469
0,0,1,0,1,41,15586.29315431797,8904.507331741275,29875.479422201894
0,0,1,0,1,28,139.8024280300706,0.0,7006.054082484337
