age,y,education,black,hispanic,married,nodegree,re74,re75,re78,u74,u75,treat,id
21,-4307.8571777343695,12,1,0,0,0,1959.26684570312,5460.48388671875,1152.62670898438,0,0,0,16210
27,3881.875,16,0,0,1,0,1959.26684570312,17545.16015625,21427.03515625,0,0,0,16310
22,2159.75439453125,15,0,0,0,0,1967.10388183594,2864.51611328125,5024.2705078125,0,0,0,16410
22,-2470.64526367188,12,1,0,1,0,2006.28918457031,2470.64526367188,0.0,0,0,0,16510
23,6007.52734375,13,0,0,1,0,2155.19360351562,5370.9677734375,11378.4951171875,0,0,0,16610
33,2770.7373046875,12,0,0,1,0,2351.1201171875,0.0,2770.7373046875,0,1,0,16710
24,11649.57202148438,13,0,0,0,0,2351.1201171875,3127.69360351562,14777.265625,0,0,0,16810
20,13256.912109375,12,1,0,0,0,2351.1201171875,4475.806640625,17732.71875,0,0,0,16910
22,2586.021484375,16,0,0,0,0,2351.1201171875,23274.193359375,25860.21484375,0,0,0,17010
19,-10741.9345703125,12,0,0,1,0,2547.046875,10741.9345703125,0.0,0,0,0,17110
22,8673.1171875,15,0,0,1,0,2547.046875,17187.09765625,25860.21484375,0,0,0,17210
43,6992.60205078125,14,0,0,1,0,2645.01025390625,0.0,6992.60205078125,0,1,0,17310
39,4660.52294921875,12,0,0,1,0,2742.97338867188,7161.29052734375,11821.8134765625,0,0,0,17410
28,-2864.51611328125,12,1,0,0,0,2938.90014648438,2864.51611328125,0.0,0,0,0,17510
19,-3222.58056640625,14,0,0,0,0,2938.90014648438,3222.58056640625,0.0,0,0,0,17610
26,11111.3671875,17,0,0,1,0,2938.90014648438,12532.2578125,23643.625,0,0,0,17710
18,9588.171875,12,0,0,1,0,3134.82690429688,11100.0,20688.171875,0,0,0,17810
23,7468.20263671875,15,0,0,1,0,3320.95727539062,2506.45166015625,9974.654296875,0,0,0,17910
24,7166.974609375,12,1,0,0,0,3330.75366210938,4654.8388671875,11821.8134765625,0,0,0,18010
27,5910.90625,12,0,0,1,0,3526.68017578125,0.0,5910.90625,0,1,0,18110
29,9164.74609375,17,0,0,1,0,3526.68017578125,15217.7421875,24382.48828125,0,0,0,18210
22,-5311.5732421875,12,1,0,0,0,3579.58032226562,17133.38671875,11821.8134765625,0,0,0,18310
27,836.3364410400441,12,0,0,1,0,3722.60693359375,254.225814819336,1090.56225585938,0,0,0,18410
27,14555.6064453125,15,0,0,1,0,3722.60693359375,4654.8388671875,19210.4453125,0,0,0,18510
20,4347.92578125,12,1,0,0,0,3730.44409179688,8951.61328125,13299.5390625,0,0,0,186
27,15738.29931640625,12,1,0,1,0,3918.53369140625,1994.41943359375,17732.71875,0,0,0,187
23,6001.84326171875,12,1,0,1,0,3918.53369140625,2864.51611328125,8866.359375,0,0,0,188
23,-1884.1015625,12,1,0,1,0,3918.53369140625,11637.0966796875,9752.9951171875,0,0,0,189
22,24501.8427734375,12,0,0,1,0,3918.53369140625,15396.7744140625,39898.6171875,0,0,0,190
31,6533.255859375,12,1,0,1,0,3918.53369140625,18440.322265625,24973.578125,0,0,0,191
26,-2179.646484375,17,0,0,0,0,4173.23828125,11637.0966796875,9457.4501953125,0,0,0,192
20,4433.1796875,12,0,0,1,0,4310.38720703125,0.0,4433.1796875,0,1,0,193
30,18179.4462890625,17,0,0,1,0,4310.38720703125,4296.7744140625,22476.220703125,0,0,0,194
42,-1648.234375,16,0,0,0,0,4398.55419921875,17903.2265625,16254.9921875,0,0,0,195
21,13742.857421875,14,0,0,1,0,4506.3134765625,9309.677734375,23052.53515625,0,0,0,196
25,-2954.0322265625,16,0,0,1,0,4604.27685546875,2954.0322265625,0.0,0,0,0,197
27,0.0,15,0,0,1,0,4702.240234375,0.0,0.0,0,1,0,198
26,6905.529296875,17,0,0,1,0,4702.240234375,19693.548828125,26599.078125,0,0,0,199
29,6456.52734375,16,0,0,1,0,4800.20361328125,17187.09765625,23643.625,0,0,0,200
20,-716.129028320312,12,0,0,0,0,4811.95947265625,716.129028320312,0.0,0,0,0,201
52,0.0,12,0,0,1,0,4898.1669921875,0.0,0.0,0,1,0,202
23,31839.32373046875,17,0,0,0,0,4898.1669921875,2148.38720703125,33987.7109375,0,0,0,203
21,9980.33837890625,14,0,0,1,0,4898.1669921875,7161.29052734375,17141.62890625,0,0,0,204
24,8781.10546875,16,0,0,0,0,4898.1669921875,8951.61328125,17732.71875,0,0,0,205
30,-6912.6337890625,17,0,0,1,0,4898.1669921875,12084.6767578125,5172.04296875,0,0,0,206
25,-12384.28759765625,17,0,0,0,0,4996.13037109375,17414.46875,5030.18115234375,0,0,0,207
21,585.4072265625,12,0,0,1,0,5094.09375,6803.2255859375,7388.6328125,0,0,0,208
28,-1727.802734375,12,0,0,1,0,5094.09375,10741.9345703125,9014.1318359375,0,0,0,209
20,8978.09765625,12,0,0,1,0,5182.2607421875,6266.12890625,15244.2265625,0,0,0,210
36,485.94482421875,16,0,0,0,0,5290.0205078125,4833.87109375,5319.81591796875,0,0,0,211
19,4060.90673828125,12,1,0,0,0,5387.98388671875,8056.45166015625,12117.3583984375,0,0,0,212
21,7004.99267578125,12,1,0,1,0,5868.00390625,3043.54833984375,10048.541015625,0,0,0,213
47,-4193.95849609375,12,0,0,1,0,5868.00390625,9513.7744140625,5319.81591796875,0,0,0,214
24,29153.83984375,16,0,0,1,0,5877.80029296875,4833.87109375,33987.7109375,0,0,0,215
24,8781.10546875,12,1,0,1,0,5877.80029296875,8951.61328125,17732.71875,0,0,0,216
25,19538.3857421875,17,0,0,1,0,5877.80029296875,10562.9033203125,30101.2890625,0,0,0,217
21,6430.9521484375,16,0,0,1,0,5877.80029296875,10562.9033203125,16993.85546875,0,0,0,218
31,4895.2529296875,12,1,0,1,0,5877.80029296875,11064.1943359375,15959.447265625,0,0,0,219
26,17604.8388671875,14,0,0,1,0,5877.80029296875,13427.4189453125,31032.2578125,0,0,0,220
22,-4604.6240234375,12,1,0,0,0,5891.51513671875,10367.7578125,5763.1337890625,0,0,0,221
20,2245.0078125,13,1,0,0,0,5897.39306640625,12532.2578125,14777.265625,0,0,0,222
20,17312.1357421875,13,0,1,1,0,6073.72705078125,10025.8056640625,27337.94140625,0,0,0,223
27,26007.98828125,14,0,0,1,0,6269.65380859375,0.0,26007.98828125,0,1,0,224
26,-1293.0107421875,12,0,0,0,0,6269.65380859375,11637.0966796875,10344.0859375,0,0,0,225
23,-5370.9677734375,17,0,0,1,0,6367.6171875,5370.9677734375,0.0,0,0,0,226
23,1653.9169921875,12,1,0,0,0,6494.96923828125,12532.2578125,14186.1748046875,0,0,0,227
22,-4475.806640625,12,1,0,0,0,6583.13671875,4475.806640625,0.0,0,0,0,228
21,-249.509765625,12,1,0,0,0,6661.50732421875,11458.0654296875,11208.5556640625,0,0,0,229
21,12589.09375,12,0,0,1,0,6661.50732421875,12532.2578125,25121.3515625,0,0,0,230
28,5865.43798828125,14,0,0,1,0,6739.8779296875,7877.41943359375,13742.857421875,0,0,0,231
27,8275.2685546875,12,1,0,1,0,6855.474609375,0.0,8275.2685546875,0,1,0,232
25,-1790.32263183594,14,0,0,0,0,6857.43359375,1790.32263183594,0.0,0,0,0,233
30,28.41796875,12,0,0,1,0,6857.43359375,3222.58056640625,3250.99853515625,0,0,0,234
27,20417.74755859375,13,1,0,1,0,6857.43359375,4096.25830078125,24514.005859375,0,0,0,235
22,11097.158203125,13,0,0,0,0,6857.43359375,6266.12890625,17363.287109375,0,0,0,236
23,8022.3505859375,16,0,0,1,0,6857.43359375,14143.5478515625,22165.8984375,0,0,0,237
24,12276.4970703125,12,1,0,1,0,6857.43359375,14322.5810546875,26599.078125,0,0,0,238
19,2514.9765625,13,0,0,0,0,6857.43359375,15217.7421875,17732.71875,0,0,0,239
21,5733.6943359375,14,0,0,1,0,6974.98974609375,11407.9345703125,17141.62890625,0,0,0,240
29,1705.06884765625,17,0,0,1,0,7053.3603515625,7161.29052734375,8866.359375,0,0,0,241
27,13484.2548828125,16,0,0,1,0,7053.3603515625,11637.0966796875,25121.3515625,0,0,0,242
28,-6055.8369140625,15,0,0,1,0,7249.287109375,15217.7421875,9161.9052734375,0,0,0,243
26,2955.453125,12,0,0,1,0,7406.0283203125,0.0,2955.453125,0,1,0,244
54,0.0,12,0,0,1,0,7445.2138671875,0.0,0.0,0,1,0,245
28,12708.44921875,15,1,0,0,0,7445.2138671875,0.0,12708.44921875,0,1,0,246
27,7729.6474609375,15,0,0,1,0,7445.2138671875,10741.9345703125,18471.58203125,0,0,0,247
26,3876.1904296875,13,0,0,0,0,7449.13232421875,5729.0322265625,9605.22265625,0,0,0,248
21,-7934.70947265625,12,0,0,1,0,7523.58447265625,7934.70947265625,0.0,0,0,0,249
53,-294.181640625,14,1,0,1,0,7641.140625,8421.677734375,8127.49609375,0,0,0,250
21,-1660.56640625,13,0,0,1,0,7688.1630859375,12743.515625,11082.94921875,0,0,0,251
22,12495.31469726562,13,0,0,0,0,7739.10400390625,3759.67749023438,16254.9921875,0,0,0,252
27,0.0,16,0,0,0,0,7837.0673828125,0.0,0.0,0,1,0,253
37,11642.781219482422,15,0,1,1,0,7837.0673828125,179.032257080078,11821.8134765625,0,0,0,254
33,12674.34692382812,13,0,0,0,0,7837.0673828125,3580.64526367188,16254.9921875,0,0,0,255
19,-65.36108398438,12,1,0,0,0,7837.0673828125,3759.67749023438,3694.31640625,0,0,0,256
28,11188.095703125,12,0,0,1,0,7837.0673828125,4475.806640625,15663.90234375,0,0,0,257
32,3495.3916015625,12,1,0,1,0,7837.0673828125,5370.9677734375,8866.359375,0,0,0,258
24,539.9384765625,12,0,0,0,0,7837.0673828125,5370.9677734375,5910.90625,0,0,0,259
22,10234.84765625,12,0,0,0,0,7837.0673828125,7497.87109375,17732.71875,0,0,0,260
20,11736.55859375,12,1,0,1,0,7837.0673828125,8951.61328125,20688.171875,0,0,0,261
23,3106.6357421875,12,0,0,1,0,7837.0673828125,8951.61328125,12058.2490234375,0,0,0,262
27,-6740.9343261718805,12,1,0,1,0,7837.0673828125,8951.61328125,2210.67895507812,0,0,0,263
23,9338.095703125,12,1,0,1,0,7837.0673828125,12532.2578125,21870.353515625,0,0,0,264
19,767.28125,12,0,1,1,0,7837.0673828125,12532.2578125,13299.5390625,0,0,0,265
27,1932.4111328125,14,0,0,0,0,7837.0673828125,14322.5810546875,16254.9921875,0,0,0,266
22,142.0888671875,16,0,0,1,0,7837.0673828125,16112.9033203125,16254.9921875,0,0,0,267
42,-596.7744140625,12,0,0,1,0,7837.0673828125,16112.9033203125,15516.12890625,0,0,0,268
20,-15274.861328125,13,0,0,0,0,7837.0673828125,17491.451171875,2216.58984375,0,0,0,269
29,0.0,13,0,0,0,0,7958.5419921875,0.0,0.0,0,1,0,270
23,-8994.2392578125,12,1,0,1,0,7993.80859375,13427.4189453125,4433.1796875,0,0,0,271
19,2653.99609375,12,0,0,1,0,8054.5458984375,9309.677734375,11963.673828125,0,0,0,272
21,-2509.1513671875,12,1,0,1,0,8150.5498046875,13092.62890625,10583.4775390625,0,0,0,273
26,-1636.8671875,12,0,0,1,0,8228.9208984375,13606.4521484375,11969.5849609375,0,0,0,274
21,4958.91015625,16,0,0,0,0,8228.9208984375,22379.03125,27337.94140625,0,0,0,275
24,-7080.6123046875,12,1,0,1,0,8275.943359375,15416.4677734375,8335.85546875,0,0,0,276
29,8573.6552734375,12,0,0,1,0,8389.580078125,5908.064453125,14481.7197265625,0,0,0,277
26,1750.537109375,12,1,0,1,0,8616.85546875,8593.548828125,10344.0859375,0,0,0,278
23,2605.7998046875,14,1,0,1,0,8675.6337890625,10398.1943359375,13003.994140625,0,0,0,279
25,6681.0283203125,12,0,0,0,0,8683.470703125,9130.6455078125,15811.673828125,0,0,0,280
21,12367.2080078125,12,0,0,1,0,8816.7001953125,5729.0322265625,18096.240234375,0,0,0,281
25,4077.95703125,12,1,0,0,0,8816.7001953125,6266.12890625,10344.0859375,0,0,0,282
22,5546.7041015625,12,0,0,1,0,8816.7001953125,9939.87109375,15486.5751953125,0,0,0,283
22,8911.8291015625,12,0,0,1,0,8816.7001953125,10741.9345703125,19653.763671875,0,0,0,284
23,6297.3876953125,12,1,0,1,0,8816.7001953125,12174.1943359375,18471.58203125,0,0,0,285
18,7843.3173828125,12,0,0,0,0,8816.7001953125,14322.5810546875,22165.8984375,0,0,0,286
27,4887.8642578125,12,1,0,0,0,8816.7001953125,14322.5810546875,19210.4453125,0,0,0,287
21,-9281.2587890625,12,1,0,0,0,8816.7001953125,14859.6767578125,5578.41796875,0,0,0,288
25,10486.1748046875,12,0,0,1,0,8816.7001953125,16112.9033203125,26599.078125,0,0,0,289
21,10321.3515625,13,0,0,1,0,8816.7001953125,17903.2265625,28224.578125,0,0,0,290
27,-44758.06640625,12,0,0,1,0,8816.7001953125,44758.06640625,0.0,0,0,0,291
23,3255.20458984375,12,0,0,1,0,8840.2119140625,7161.29052734375,10416.4951171875,0,0,0,292
21,2736.9765625,12,0,0,1,0,8867.6416015625,14995.7421875,17732.71875,0,0,0,293
23,-3665.8984375,14,1,0,1,0,8934.2568359375,12532.2578125,8866.359375,0,0,0,294
23,2719.78515625,16,1,0,0,0,9012.626953125,16490.66015625,19210.4453125,0,0,0,295
31,10352.21484375,17,0,0,1,0,9012.626953125,29465.12890625,39817.34375,0,0,0,296
27,1278.8017578125,12,1,0,1,0,9067.486328125,5370.9677734375,6649.76953125,0,0,0,297
21,227.34228515625,12,1,0,1,0,9169.3681640625,7161.29052734375,7388.6328125,0,0,0,298
23,2131.9052734375,12,1,0,1,0,9169.3681640625,8271.2900390625,10403.1953125,0,0,0,299
19,5976.2666015625,12,0,0,1,0,9208.5537109375,5550.0,11526.2666015625,0,0,0,300
46,1872.5634765625,12,0,0,1,0,9284.9658203125,8504.0322265625,10376.595703125,0,0,0,301
24,-647.92626953125,12,0,0,1,0,9371.1728515625,2864.51611328125,2216.58984375,0,0,0,302
20,8275.2685546875,13,0,1,0,0,9404.48046875,0.0,8275.2685546875,0,1,0,303
24,17533.7939453125,17,0,0,1,0,9404.48046875,5370.9677734375,22904.76171875,0,0,0,304
23,2691.16796875,12,0,0,1,0,9404.48046875,9130.6455078125,11821.8134765625,0,0,0,305
34,14308.712890625,12,0,0,1,0,9404.48046875,9166.451171875,23475.1640625,0,0,0,306
35,2508.5556640625,12,0,0,1,0,9404.48046875,9313.2578125,11821.8134765625,0,0,0,307
23,5012.0498046875,12,0,0,0,0,9404.48046875,11834.0322265625,16846.08203125,0,0,0,308
21,4529.7998046875,14,1,0,0,0,9420.1552734375,5370.9677734375,9900.767578125,0,0,0,309
21,1739.9658203125,12,0,1,1,0,9496.56640625,8772.5810546875,10512.546875,0,0,0,310
26,13299.5390625,12,0,0,1,0,9561.2216796875,0.0,13299.5390625,0,1,0,311
23,15050.076171875,13,0,0,1,0,9698.37109375,8593.548828125,23643.625,0,0,0,312
27,2759.3701171875,12,0,1,1,0,9698.37109375,11279.0322265625,14038.40234375,0,0,0,313
50,3452.7646484375,12,0,1,1,0,9788.4970703125,9846.7744140625,13299.5390625,0,0,0,314
27,11821.8134765625,12,1,0,1,0,9796.333984375,0.0,11821.8134765625,0,1,0,315
25,22435.86767578125,12,0,0,1,0,9796.333984375,2685.48388671875,25121.3515625,0,0,0,316
21,10480.4912109375,12,1,0,1,0,9796.333984375,4296.7744140625,14777.265625,0,0,0,317
21,20194.04296875,13,0,0,1,0,9796.333984375,8593.548828125,28787.591796875,0,0,0,318
33,-8951.61328125,12,1,0,0,0,9796.333984375,8951.61328125,0.0,0,0,0,319
19,10841.3974609375,12,0,0,1,0,9796.333984375,9846.7744140625,20688.171875,0,0,0,320
20,19054.1474609375,12,0,0,1,0,9796.333984375,10204.8388671875,29258.986328125,0,0,0,321
22,420.8125,12,1,0,1,0,9796.333984375,10741.9345703125,11162.7470703125,0,0,0,322
32,363.748046875,12,0,0,1,0,9796.333984375,11458.0654296875,11821.8134765625,0,0,0,323
24,68.201171875,13,0,0,1,0,9796.333984375,11458.0654296875,11526.2666015625,0,0,0,324
29,6678.1875,12,1,0,1,0,9796.333984375,12532.2578125,19210.4453125,0,0,0,325
23,-710.4443359375,12,1,0,1,0,9796.333984375,12532.2578125,11821.8134765625,0,0,0,326
26,7260.7529296875,14,0,0,1,0,9796.333984375,13427.4189453125,20688.171875,0,0,0,327
20,-2713.9013671875,12,0,0,1,0,9796.333984375,13427.4189453125,10713.517578125,0,0,0,328
27,-2500.767578125,12,1,0,1,0,9796.333984375,14322.5810546875,11821.8134765625,0,0,0,329
24,19665.1298828125,12,1,0,1,0,9796.333984375,14322.5810546875,33987.7109375,0,0,0,330
24,20830.2607421875,17,0,0,0,0,9796.333984375,16112.9033203125,36943.1640625,0,0,0,331
21,4575.2685546875,13,0,0,0,0,9796.333984375,16112.9033203125,20688.171875,0,0,0,332
25,-14834.1015625,12,1,0,1,0,9796.333984375,21483.87109375,6649.76953125,0,0,0,333
30,4490.015625,12,1,0,1,0,9796.333984375,25064.515625,29554.53125,0,0,0,334
26,4877.6357421875,12,1,0,0,0,9913.8896484375,10741.9345703125,15619.5703125,0,0,0,335
22,454.6845703125,12,0,0,0,0,9951.1162109375,14322.5810546875,14777.265625,0,0,0,336
47,760.404296875,12,0,0,1,0,9968.7490234375,10523.515625,11283.919921875,0,0,0,337
22,4194.4697265625,12,0,0,0,0,9992.2607421875,15754.8388671875,19949.30859375,0,0,0,338
31,653.609375,12,1,0,1,0,10188.1865234375,8951.61328125,9605.22265625,0,0,0,339
35,2512.1357421875,12,0,0,1,0,10188.1865234375,9309.677734375,11821.8134765625,0,0,0,340
49,-4544.63427734375,12,0,0,1,0,10231.291015625,11082.0966796875,6537.46240234375,0,0,0,341
25,-2909.984375,13,1,0,0,0,10246.96484375,15396.7744140625,12486.7900390625,0,0,0,342
23,-1341.8896484375,12,0,0,1,0,10290.0693359375,10562.9033203125,9221.013671875,0,0,0,343
25,27425.09765625,17,0,0,1,0,10384.1142578125,22004.85546875,49429.953125,0,0,0,344
23,-15033.0263671875,16,0,0,1,0,10384.1142578125,26854.83984375,11821.8134765625,0,0,0,345
34,-1250.38427734375,17,0,0,0,0,10580.041015625,7161.29052734375,5910.90625,0,0,0,346
21,4060.90673828125,12,0,0,1,0,10580.041015625,8056.45166015625,12117.3583984375,0,0,0,347
27,5643.77880859375,12,1,0,0,0,10623.14453125,3222.58056640625,8866.359375,0,0,0,348
23,6450.845703125,12,0,0,1,0,10775.966796875,5370.9677734375,11821.8134765625,0,0,0,349
23,9832.56494140625,12,0,0,1,0,10775.966796875,7161.29052734375,16993.85546875,0,0,0,350
32,-7161.29052734375,17,0,0,0,0,10775.966796875,7161.29052734375,0.0,0,0,0,351
27,-1415.2080078125,12,1,0,1,0,10775.966796875,8951.61328125,7536.4052734375,0,0,0,352
24,-1034.4091796875,12,1,0,0,0,10775.966796875,9309.677734375,8275.2685546875,0,0,0,353
34,2549.078125,12,0,0,1,0,10775.966796875,11637.0966796875,14186.1748046875,0,0,0,354
29,13327.95703125,12,0,0,1,0,10775.966796875,12532.2578125,25860.21484375,0,0,0,355
28,-13427.4189453125,14,0,0,1,0,10775.966796875,13427.4189453125,0.0,0,0,0,356
18,7104.4541015625,12,0,0,0,0,10775.966796875,14322.5810546875,21427.03515625,0,0,0,357
20,13182.03125,12,1,0,0,0,10775.966796875,16372.5,29554.53125,0,0,0,358
25,2227.10546875,13,0,0,1,0,10775.966796875,16739.515625,18966.62109375,0,0,0,359
23,8910.693359375,12,1,0,1,0,10775.966796875,20481.2890625,29391.982421875,0,0,0,360
26,6283.1796875,17,0,0,1,0,10775.966796875,29182.2578125,35465.4375,0,0,0,361
24,4377.7080078125,12,0,0,0,0,10873.9306640625,15754.8388671875,20132.546875,0,0,0,362
23,20827.4189453125,12,0,0,1,0,10971.8935546875,10204.8388671875,31032.2578125,0,0,0,363
23,2126.220703125,16,0,0,0,0,10971.8935546875,18798.38671875,20924.607421875,0,0,0,364
26,7792.16589355469,12,1,0,1,0,11167.8212890625,1074.19348144531,8866.359375,0,0,0,365
46,10571.42822265625,12,0,0,1,0,11167.8212890625,7161.29052734375,17732.71875,0,0,0,366
23,6964.2978515625,12,1,0,1,0,11167.8212890625,7812.9677734375,14777.265625,0,0,0,367
41,1670.96875,12,0,0,1,0,11167.8212890625,10741.9345703125,12412.9033203125,0,0,0,368
19,10194.6083984375,12,0,0,1,0,11201.1279296875,14143.5478515625,24338.15625,0,0,0,369
29,17557.94921875,12,0,0,1,0,11259.90625,9041.12890625,26599.078125,0,0,0,370
24,-2725.26953125,12,1,0,0,0,11285.376953125,13069.35546875,10344.0859375,0,0,0,371
23,26530.64892578125,12,1,0,0,0,11328.4814453125,2685.48388671875,29216.1328125,0,0,0,372
22,8644.7001953125,12,0,0,1,0,11363.7470703125,4654.8388671875,13299.5390625,0,0,0,373
21,3631.796875,12,0,0,0,0,11363.7470703125,9667.7421875,13299.5390625,0,0,0,374
27,-8394.62353515625,12,0,0,1,0,11363.7470703125,12532.2578125,4137.63427734375,0,0,0,375
37,-2505.76953125,12,0,0,1,0,11430.36328125,11372.12890625,8866.359375,0,0,0,376
44,20440.93701171875,12,0,0,1,0,11559.673828125,7340.32275390625,27781.259765625,0,0,0,377
38,9855.29931640625,16,0,0,1,0,11559.673828125,7877.41943359375,17732.71875,0,0,0,378
34,11821.8134765625,12,0,0,1,0,11755.6005859375,0.0,11821.8134765625,0,1,0,379
49,0.0,12,0,0,0,0,11755.6005859375,0.0,0.0,0,1,0,380
23,17732.71875,12,0,0,1,0,11755.6005859375,0.0,17732.71875,0,1,0,381
28,25874.9921875,14,1,0,1,0,11755.6005859375,0.0,25874.9921875,0,1,0,382
43,295.545318603516,12,0,0,1,0,11755.6005859375,0.0,295.545318603516,0,1,0,383
28,-6445.1611328125,16,0,0,0,0,11755.6005859375,6445.1611328125,0.0,0,0,0,384
29,10841.3974609375,12,1,0,1,0,11755.6005859375,9846.7744140625,20688.171875,0,0,0,385
53,-4721.279296875,12,0,0,1,0,11755.6005859375,9893.322265625,5172.04296875,0,0,0,386
21,2355.8369140625,12,0,0,1,0,11755.6005859375,10204.8388671875,12560.67578125,0,0,0,387
24,20355.3427734375,13,1,0,1,0,11755.6005859375,10741.9345703125,31097.27734375,0,0,0,388
21,-4092.1650390625,12,0,0,1,0,11755.6005859375,10741.9345703125,6649.76953125,0,0,0,389
24,2667.9228515625,12,0,0,1,0,11755.6005859375,11074.9345703125,13742.857421875,0,0,0,390
21,-1588.5556640625,12,0,0,0,0,11755.6005859375,11637.0966796875,10048.541015625,0,0,0,391
23,13484.2548828125,14,0,0,1,0,11755.6005859375,11637.0966796875,25121.3515625,0,0,0,392
28,-12532.2578125,12,0,0,1,0,11755.6005859375,12532.2578125,0.0,0,0,0,393
28,-12532.2578125,12,0,0,1,0,11755.6005859375,12532.2578125,0.0,0,0,0,394
25,16341.6669921875,17,0,0,1,0,11755.6005859375,12621.7744140625,28963.44140625,0,0,0,395
23,2827.5732421875,13,0,0,1,0,11755.6005859375,13427.4189453125,16254.9921875,0,0,0,396
30,12963.9814453125,12,0,0,1,0,11755.6005859375,13635.0966796875,26599.078125,0,0,0,397
23,400.6904296875,12,0,0,1,0,11755.6005859375,13785.484375,14186.1748046875,0,0,0,398
26,6365.5908203125,12,0,0,1,0,11755.6005859375,14322.5810546875,20688.171875,0,0,0,399
21,1932.4111328125,12,1,0,1,0,11755.6005859375,14322.5810546875,16254.9921875,0,0,0,400
26,3410.1376953125,12,0,0,1,0,11755.6005859375,14322.5810546875,17732.71875,0,0,0,401
25,7104.4541015625,12,1,0,1,0,11755.6005859375,14322.5810546875,21427.03515625,0,0,0,402
22,3636.3447265625,12,0,0,1,0,11755.6005859375,14465.8056640625,18102.150390625,0,0,0,403
28,5470.4296875,16,0,0,1,0,11755.6005859375,15217.7421875,20688.171875,0,0,0,404
22,-15217.7421875,13,1,0,1,0,11755.6005859375,15217.7421875,0.0,0,0,0,405
24,14919.3544921875,16,0,0,1,0,11755.6005859375,16112.9033203125,31032.2578125,0,0,0,406
27,1697.140625,15,1,0,0,0,11755.6005859375,16744.88671875,18442.02734375,0,0,0,407
19,-3080.4921875,12,0,0,0,0,11755.6005859375,19335.484375,16254.9921875,0,0,0,408
38,-19693.548828125,14,0,0,1,0,11755.6005859375,19693.548828125,0.0,0,0,0,409
38,-14095.23828125,14,0,0,0,0,11755.6005859375,21483.87109375,7388.6328125,0,0,0,410
45,5552.3583984375,12,0,0,1,0,11771.275390625,11270.0810546875,16822.439453125,0,0,0,411
26,2191.4677734375,12,1,0,1,0,11775.193359375,14150.7099609375,16342.177734375,0,0,0,412
31,-4456.02783203125,16,0,0,1,0,11784.990234375,9846.7744140625,5390.74658203125,0,0,0,413
25,-1168.1435546875,13,1,0,1,0,11931.9345703125,13824.87109375,12656.7275390625,0,0,0,414
25,454.6845703125,14,0,0,1,0,11973.0791015625,14322.5810546875,14777.265625,0,0,0,415
22,-2873.41015625,12,0,0,1,0,12051.4501953125,16025.1767578125,13151.7666015625,0,0,0,416
36,-664.9765625,12,0,0,1,0,12147.4541015625,13964.515625,13299.5390625,0,0,0,417
27,5820.3095703125,12,0,0,1,0,12147.4541015625,14322.5810546875,20142.890625,0,0,0,418
33,8269.5849609375,12,0,0,1,0,12147.4541015625,16112.9033203125,24382.48828125,0,0,0,419
27,3324.884765625,12,0,0,1,0,12147.4541015625,23274.193359375,26599.078125,0,0,0,420
30,8220.2529296875,12,1,0,1,0,12225.8251953125,10741.9345703125,18962.1875,0,0,0,421
46,-406.375,12,0,0,1,0,12343.380859375,11637.0966796875,11230.7216796875,0,0,0,422
23,1653.9169921875,14,0,0,1,0,12343.380859375,12532.2578125,14186.1748046875,0,0,0,423
25,7820.5830078125,16,0,0,1,0,12343.380859375,13606.4521484375,21427.03515625,0,0,0,424
27,8349.951171875,14,0,0,1,0,12419.7919921875,16829.03125,25178.982421875,0,0,0,425
49,207.4501953125,16,0,0,1,0,12504.041015625,12353.2255859375,12560.67578125,0,0,0,426
22,1837.1552734375,12,0,0,1,0,12539.3076171875,12532.2578125,14369.4130859375,0,0,0,427
28,2011.982421875,16,0,0,1,0,12572.615234375,21483.87109375,23495.853515625,0,0,0,428
24,-483.103515625,12,1,0,1,0,12658.8232421875,19693.548828125,19210.4453125,0,0,0,429
37,2929.70654296875,17,1,0,1,0,12735.234375,1306.935546875,4236.64208984375,0,0,0,430
22,5200.4609375,13,0,0,0,0,12735.234375,12532.2578125,17732.71875,0,0,0,431
23,13754.2236328125,17,0,0,0,0,12735.234375,14322.5810546875,28076.8046875,0,0,0,432
23,6365.5908203125,12,1,0,0,0,12735.234375,14322.5810546875,20688.171875,0,0,0,433
26,602.45703125,12,0,0,1,0,12735.234375,14322.5810546875,14925.0380859375,0,0,0,434
22,5018.5869140625,12,0,0,0,0,12735.234375,16112.9033203125,21131.490234375,0,0,0,435
31,12125.8828125,14,0,0,1,0,12735.234375,17724.193359375,29850.076171875,0,0,0,436
31,12125.8828125,14,0,0,1,0,12735.234375,17724.193359375,29850.076171875,0,0,0,437
54,1449.16796875,12,0,0,1,0,12735.234375,17894.2734375,19343.44140625,0,0,0,438
25,-7739.8759765625,16,1,0,1,0,12735.234375,18261.2890625,10521.4130859375,0,0,0,439
28,-1960.830078125,12,1,0,1,0,12735.234375,19693.548828125,17732.71875,0,0,0,440
19,9122.119140625,13,0,0,1,0,12735.234375,19693.548828125,28815.66796875,0,0,0,441
26,1534.5625,17,0,0,1,0,12735.234375,25064.515625,26599.078125,0,0,0,442
28,9093.70166015625,12,0,0,1,0,12813.60546875,7161.29052734375,16254.9921875,0,0,0,443
20,12414.03979492188,12,0,0,1,0,12931.1611328125,2363.22583007812,14777.265625,0,0,0,444
