black,hispanic,married,education,treat,age,re74,re75,re78
1,0,1,13,1,33,25574.855406052528,15924.44689258071,30778.538220550494
0,0,1,12,0,37,9796.8243154719,23781.28087075261,18784.61946942789
0,0,1,13,0,47,55563.04471051054,43533.99839444368,50097.23986294684
0,0,1,15,1,22,20845.548538381623,27111.56657192551,34779.427951371545
1,0,1,7,0,43,17161.50164265479,14613.16734806403,19336.23833210034
0,0,1,13,0,29,20337.3850084003,15536.554614644385,1740.5530537740306
0,0,1,15,1,34,23312.74090131718,16277.078629928881,21117.620969613476
0,0,1,12,1,26,0.0,0.0,23514.049263987323
1,0,1,12,0,20,9149.431876621848,12051.293740484554,11523.932304931823
0,0,1,15,0,55,39004.37653411843,30915.323454283214,32357.39744407682
1,0,0,11,0,33,25090.6777592171,29238.300823936654,23214.888068237236
0,0,1,15,1,42,33731.95430850942,39763.08479075243,26263.572420074895
0,0,0,6,1,40,25076.36374900674,31998.74690974348,31843.524769808853
0,0,1,16,0,46,33562.05778674685,27439.29771088385,19385.164060035706
0,0,1,14,1,26,51039.54238602602,55502.59566023294,66679.4839418051
1,0,1,13,1,21,14145.559335439824,7295.970441804756,15238.52705527478
1,0,1,5,1,50,4789.806736736347,0.0,12856.74429357752
0,0,1,13,0,31,10109.254331544224,13138.977030539387,4247.376399884386
0,0,1,15,1,34,2647.3625732457876,2787.4705219318457,5400.100188515062
0,0,0,11,1,22,37244.05067042757,18697.729431039086,33865.72392883497
1,0,1,12,1,20,0.0,0.0,12247.349214630725
0,0,1,13,1,54,35779.061007160155,31168.71300978486,27466.06095121213
0,1,1,14,1,25,21903.665542302348,16364.529046785854,26614.69724249253
1,0,1,12,0,46,19606.20607026721,16940.18502383028,13758.211300976653
0,0,1,12,0,36,4630.851300594833,8887.133731609227,19194.98881392705
1,0,0,11,1,38,5600.936909689168,4363.722247193398,6755.905277364487
0,0,1,13,0,29,18185.52531821959,15772.899541464285,22946.742301060356
0,0,1,14,0,32,23005.95331117479,24934.59067266855,20887.00768024297
1,0,0,10,0,19,9971.894671840288,8881.201215555124,13457.609721950286
0,0,1,11,0,37,5986.1201786642505,9236.774639138026,294.4512330860416
0,0,0,10,0,39,44572.421035250896,37410.97752425006,54216.2559006112
1,0,1,15,1,33,25666.255696214346,23702.55379855563,41792.9721837962
0,0,1,10,0,41,20467.714475337787,18003.227053579292,16390.421535599573
0,0,1,8,0,47,12091.879608642363,13505.590490972922,3496.086118884483
0,0,0,14,0,16,20876.782045494034,27655.88392675866,46543.76787940804
0,0,0,11,0,26,12724.188421081499,9494.63427986157,25435.625526889376
1,0,1,7,0,30,8276.143953908926,5129.867353317957,6412.147655479535
0,0,1,8,0,33,46504.74033507482,28398.533967493,31335.65141760162
0,0,1,14,1,42,28566.25575887171,28630.50824197067,40787.8439198833
0,0,1,14,1,45,4210.412045470097,0.0,7212.040664589026
0,0,1,12,1,34,13221.51108318704,21830.58132373994,6428.051314061499
0,0,1,17,0,34,17986.297759971607,20787.44293432895,39256.84576135456
0,1,1,10,0,35,23833.937100103736,31982.79744787548,20023.397071057723
0,0,1,11,0,25,10352.822373106812,19808.205454346145,15068.484208577542
1,0,0,10,1,45,11419.679579174093,4971.081934117094,18544.964698309293
1,0,0,12,1,32,15505.784281850398,22663.47759135182,22488.75021321648
1,0,1,8,1,40,15371.911735807265,7106.064967715211,25467.83640474068
0,0,1,19,0,22,9789.558875969982,20019.144473642,28369.707566471236
0,0,1,9,0,40,29514.563489589415,16835.4927220568,14329.290302998124
1,0,0,12,1,16,15439.864097472886,18741.847285689557,20045.97205566481
0,0,1,10,0,54,27669.092050857966,23165.382854208343,16604.687810415948
0,0,1,15,1,28,14602.923115097468,13014.941988666102,28457.196308712402
0,0,1,10,0,47,22001.838645591895,25001.62069528069,30657.324962500894
0,0,1,14,0,40,22204.06069309521,24815.424067751894,19549.277721582555
0,0,1,12,1,30,15604.518324720077,11553.669735589841,10909.304294970922
1,0,1,10,0,65,25141.881930647298,17899.286723402096,19109.057761501303
0,0,0,17,1,20,22714.816559417774,15861.430948940295,24991.751030559353
0,0,0,12,1,17,7619.016529535882,1287.2685772683835,28942.42109989414
0,0,1,14,1,41,27374.39779576939,37763.79171795063,41330.297343759274
0,0,1,14,1,33,13414.77866636013,18899.66644125062,38821.67278812664
0,0,1,13,1,36,0.0,1224.1997775409,5042.080321526182
0,0,1,17,1,40,25741.71261395228,17081.444879513707,35038.868920334644
1,0,1,6,0,50,1168.9776291941089,6737.511042345282,1433.6040474514957
0,0,1,15,0,39,12956.205035833149,18493.982990178003,26230.828492296198
0,0,1,12,0,45,33893.06744939509,30655.028715483615,23459.336875084995
0,0,1,15,1,41,31208.619392115965,24533.614845272,60900.94201364431
1,0,1,12,1,26,10933.24235325564,14804.974534282186,27962.299529588396
0,0,1,14,0,27,1457.587584789555,0.0,0.0
0,0,1,14,0,28,29642.768805884596,20794.444511769965,34425.07309128991
0,0,0,16,1,38,39000.21436830718,39395.47561592391,51805.32201260839
0,0,1,19,1,46,40998.02459292894,35921.608953472,29848.34175429595
1,0,1,14,1,32,7411.411772258075,10073.310317116535,17227.339084035255
0,0,1,15,1,35,0.0,0.0,4261.254639624592
1,0,1,9,1,43,7511.518812195248,12467.11088586816,24710.94547896907
1,0,1,13,1,42,19143.924907083354,18965.897998904387,25575.86736672428
0,1,1,7,0,44,32357.823422752634,26242.438320370624,31701.546191957113
0,0,1,10,0,26,18251.28227703127,13832.628332759938,16337.48016237441
0,0,1,13,1,30,22701.98482041546,4294.088828068572,13992.920609645746
0,0,1,11,0,59,32691.97250025934,41216.85616027702,21617.83719162852
0,0,1,11,0,35,4656.098611057852,1043.5308222970089,7986.173051538897
1,0,1,15,1,46,16926.98931106279,15726.908236392339,50515.28475636152
0,0,1,14,0,25,4018.7976223870573,5869.808895320732,5533.80996763923
1,0,0,16,0,20,22657.793878525797,24271.43283351701,21041.437740293564
0,0,0,18,0,29,11059.617013243287,10730.002248617118,23004.734287694075
0,1,1,17,1,24,27418.77907521094,10882.050918250749,47948.79702915203
0,0,1,12,0,34,13992.708662787325,13627.576325393547,23100.607331544736
0,0,1,16,1,21,28902.674241222252,18165.518268572207,33713.89605113069
0,0,1,11,1,36,10186.173825925025,4897.698103455716,16186.407218796528
0,0,1,12,0,40,5552.815002397721,6851.077877354606,6446.249368461882
1,0,1,9,1,30,9893.037860586994,8956.612972175139,14073.511710992392
0,0,1,12,1,47,8496.6878930756,23506.39448702815,31949.344342596207
0,0,1,14,1,44,26381.263930029592,24359.261736967623,29345.778155265296
1,0,1,11,1,36,26880.604020416686,21203.392512878687,22348.214644087093
1,0,0,12,1,20,11703.329850244107,2884.58530034441,23110.084586201672
0,0,1,14,1,26,8468.6437881734,9719.93836416887,5095.7579083609535
1,0,1,12,1,39,34715.72274298465,37982.19425294213,42286.46856203313
0,0,1,15,0,51,35218.5198362778,49389.66116214152,56833.95181655831
1,0,1,9,1,42,23825.747658706634,26243.988817506215,28081.9432363426
0,0,1,20,0,26,27879.05578308387,39533.72487574229,24001.59266719774
1,0,0,9,1,16,0.0,0.0,9803.557857502103
0,0,1,7,1,53,18886.92702021176,8162.918600628123,4625.090723632583
0,0,1,14,1,47,24460.542428748373,34535.990849124195,23867.573223680778
1,0,1,8,1,55,26844.929085031705,12841.188764621647,42024.983559928514
0,0,1,18,0,25,23667.20130862038,23474.453758196163,23586.794558243673
0,0,1,16,0,23,37660.72086943523,43598.0706792158,27937.771345145993
0,0,1,11,1,36,36886.47113139282,38311.58118492489,49218.7296221607
0,0,1,12,0,28,37486.69258309003,43197.20347977815,43281.47339586164
0,0,1,14,1,49,45255.601878628484,49906.86328416996,62008.02994235664
0,0,1,7,0,33,9009.503887896039,12911.74168148992,28529.216808574325
1,0,1,9,1,31,9499.634828120514,0.0,5237.8546032444265
1,0,1,12,1,20,14813.480197432766,9801.244235590653,20429.83933576024
0,0,1,11,0,54,6946.171128944496,24038.609269355715,26024.255043290214
0,0,1,8,1,40,16194.618090214415,21901.388579117778,38491.107477481484
0,0,0,14,0,25,33865.74986911395,34725.97461239466,26974.05160813016
0,0,1,10,1,30,33653.72197925601,41035.833930504305,49209.651365194586
0,0,1,13,1,24,42738.76230246764,29075.08679235977,29332.54146220983
0,0,1,13,1,37,0.0,0.0,14523.957632829515
1,0,1,12,1,39,21387.140961961995,7515.225006965155,12394.418932459303
0,0,1,14,1,31,30480.312779585474,22209.37456281124,13781.054485544955
1,0,1,10,1,37,25851.121548488154,14781.473354832142,7795.178656050794
0,0,1,16,0,26,22032.491659801337,22366.54705185474,29653.513066814307
0,0,1,8,0,49,1437.9521478148527,9135.494971295557,10141.048219169033
1,0,0,12,0,17,18454.435540222876,20348.121409873114,27441.162617422087
1,0,1,15,0,22,22914.577646027203,20708.873440653413,18632.27967942041
0,0,1,10,1,59,28568.18107001645,13443.893945858454,17002.442697136266
0,0,1,9,0,36,2778.887104675032,4934.417933716322,255.69420909144537
0,0,1,11,0,30,6322.6413044614765,22772.0939547785,0.0
1,0,0,12,1,43,21907.780661819208,22069.67073130521,28629.60395657806
0,0,1,6,1,41,0.0,316.98665535914915,18909.619761925936
1,0,1,9,0,66,17158.117150976195,9392.096198334806,11379.166796698319
0,0,1,17,1,42,24778.914620510906,27542.262943595633,27932.81309019925
0,0,1,13,1,44,40203.62841442201,32916.797354528084,38448.40882074818
0,0,1,9,0,35,1180.1855282673496,6002.7768173599525,0.0
0,0,1,11,0,47,0.0,0.0,10396.200624136056
0,0,1,8,1,28,11714.515378254695,15053.348968934051,25330.112590953893
0,0,1,16,1,28,44349.087763546915,54164.27931253732,63556.848020773265
1,0,0,6,1,50,20685.019838844994,8182.121498542869,34169.14147203739
0,0,1,12,1,31,12475.599619463394,26591.382632852677,25827.689507550105
0,0,1,14,1,33,27389.291544598662,17347.668641681637,23102.589952996925
0,0,1,11,0,39,35257.31578607333,37570.1463701872,32209.538716591785
0,0,1,13,1,27,2071.33669552414,17034.699628289145,36251.526320825964
0,0,0,14,0,33,14168.948413965853,8640.456127656296,16857.82765502859
0,0,0,11,0,23,17309.241302462087,15214.311610480163,14193.08222744652
0,0,1,15,0,36,14222.561870572801,22247.174516284813,0.0
0,0,1,13,0,40,15845.472536112735,11331.248402607136,0.0
1,0,1,15,0,25,11455.358486719288,12889.04247720885,5478.161411100837
1,0,1,11,1,24,14241.033170541918,13194.37146300412,22287.9631886242
0,0,0,17,1,42,46943.88378450116,39177.57034485125,45502.08043540187
0,0,1,11,1,43,5873.188158191424,0.0,4636.880275646009
0,0,1,5,1,31,20397.728468770365,20793.42414312038,19230.15829057589
0,0,0,13,1,37,18627.249736185906,28420.949776788657,37604.424958592586
0,0,1,15,0,35,10709.506166605317,11518.895763569675,23520.005947892656
0,0,1,11,0,30,11629.425736910705,15536.415758949759,16356.949015475977
1,0,1,8,1,45,28919.83578267551,28750.395104883857,28008.328199971897
0,0,0,15,1,22,4555.649256842578,9147.551562377534,5764.257077797796
0,0,0,13,1,20,6119.195999135833,0.0,9561.391699801072
0,0,1,9,1,31,0.0,0.0,21143.25513957441
1,0,1,7,1,42,13937.203834386099,18620.456080758908,28376.743747704335
0,0,1,17,0,38,44648.174655248426,37104.85643361547,48112.56484742685
1,0,1,11,0,35,18444.50725272051,9675.515454558332,11098.862794887373
0,0,0,17,0,48,24759.570269948992,39469.81791332111,39412.42787606288
0,0,1,11,0,27,174.82701378661295,0.0,4427.015567328577
1,0,0,10,0,33,19362.64025312982,18481.19824270641,32305.295741323687
1,0,1,12,1,31,30352.947973006892,24163.663238796275,38038.66352793547
0,0,1,10,0,27,2080.17064553226,2869.7742260482046,0.0
0,0,1,13,0,44,25865.62340674676,20981.92481213405,20614.977354272083
1,0,1,6,0,41,7745.978546164702,9138.0480402545,17443.81831570678
0,0,1,16,0,33,16129.374892037671,23276.597125746855,35950.98137900941
0,0,1,19,1,23,39681.29397881609,43982.61367241633,45267.65719338263
1,0,1,16,1,40,23015.015598558926,29757.10771399375,28841.53566370329
0,0,1,16,0,29,25931.052587209208,23754.39052118413,14355.813327754606
0,0,1,15,1,36,32710.36131567614,32362.0023383079,30336.652365045113
0,0,1,8,0,72,39544.88113889188,41929.75273450164,45540.684694684576
1,0,1,9,0,41,34949.63008933425,30595.954581889182,19468.17955299474
0,0,1,11,0,32,0.0,0.0,1863.9812855866403
0,0,1,13,1,36,34954.30681492947,25562.4251797345,27829.081120682047
0,0,1,18,1,39,47325.276536856254,48086.56613028736,43371.39878840062
0,0,0,15,0,35,5089.464295801345,26036.615101987132,31432.1513994891
1,0,1,7,1,38,3480.8608228347402,8682.174369723933,14879.446386037578
0,0,1,12,0,38,42186.63106314299,54959.159432109416,58962.38227780989
0,0,1,13,0,52,18936.608717843697,13985.061081839798,20768.54459096511
1,0,1,14,1,19,16289.54791888042,24337.014603351905,29007.524601452737
0,0,1,13,0,25,31866.756264924756,34440.566012342315,67392.16935297042
1,0,0,13,1,24,20045.194116527597,25397.801967925298,22178.33900361131
0,0,1,11,0,36,27944.34334203108,16528.98446773436,28411.11501797807
0,0,1,11,0,42,3911.970710389527,12118.588444626683,0.0
0,0,0,16,1,30,17054.661800413407,22457.609372855168,44294.66312550727
0,0,0,7,0,29,3697.3213522956903,8020.653817301962,14530.132791648486
0,0,1,6,0,45,24084.595676673136,21926.61212883453,32311.58707901869
1,0,1,15,1,27,26956.82615225245,25206.957753399904,29832.142194774897
0,0,1,13,1,28,30194.54447957052,17895.565691614993,25632.33553316476
0,0,1,9,1,29,0.0,0.0,13566.053910436942
1,0,1,13,1,23,27755.634698520284,20812.681103093626,23122.341167059603
0,0,1,9,0,41,2167.930691822876,14436.593590846593,40004.89871720684
1,0,1,9,1,27,14859.46346225128,10675.760458994384,14743.790441302517
0,0,1,14,0,32,27594.988932039872,43113.04827431889,31078.433469843178
0,0,1,11,0,36,24850.30825980168,20131.664377495003,19971.008008761
0,1,1,12,0,29,12448.676814037313,12425.23881460173,37960.295063201396
0,0,1,12,0,36,15436.789805144594,19788.526222385764,0.0
0,0,0,10,0,59,25943.832313965384,14662.291773541514,0.0
1,0,1,10,0,43,23820.9960590291,18136.794087527167,17483.357741681746
0,0,1,14,1,20,14462.879837510758,19100.990306691965,35770.3571285637
0,0,1,12,1,23,20998.56729846634,32643.13477423275,31151.176768486264
0,0,0,8,0,40,2273.73679005586,0.0,0.0
0,0,1,11,1,30,0.0,0.0,9468.734384885342
0,0,1,11,0,38,21334.772702193783,21918.15135947422,21051.95810032298
0,0,1,10,1,32,13769.130906852974,11319.694216658661,10002.897573215156
0,0,0,13,1,23,13154.190601121267,14272.713778007712,16550.148132913135
0,1,1,17,0,39,23476.768393675833,16214.811712968247,40554.88230009402
0,0,1,17,1,35,23897.59603656509,28792.106405456943,47121.937502473585
0,0,1,15,0,33,27703.15189542636,33560.80438334198,48092.66254426558
0,0,1,16,0,33,27892.144138470932,25940.86114883984,35862.58754284477
0,0,1,13,0,24,19386.94754522597,17105.190115555906,29149.975422792697
1,0,1,11,1,41,8430.440973312598,9040.431627536685,28776.854169852784
1,0,1,14,1,18,8442.519293458598,0.0,30590.247223334114
0,0,1,11,1,34,21365.74217843031,19219.216891224372,23030.293574099793
1,0,0,13,1,27,22889.536570950222,15351.068676376019,19627.68855205748
0,0,1,9,0,49,2897.2150636885817,9546.626777788415,0.0
0,0,1,15,1,45,36626.07562840922,29399.674814525,15293.917219808529
0,0,1,13,0,39,37377.49079388966,29752.759274910884,52307.6997379799
1,0,1,7,0,36,28792.63223376662,31427.979708257637,27235.297840223742
0,0,1,15,0,35,34703.207052400845,34779.21489761192,21004.330074873626
0,0,1,10,0,41,26234.335986881255,27210.740411612365,28704.599318038767
0,0,1,15,1,31,17564.3621223862,14923.172231902481,34499.304074764004
1,0,0,10,1,27,16180.365254558052,11432.434374956523,26601.446709719283
1,0,1,8,1,38,3333.9190783625545,0.0,23629.54069010065
0,0,1,9,0,46,17560.127658218087,14951.109668572655,3608.5406950818615
0,0,1,12,0,23,0.0,0.0,14481.471478184409
1,0,0,11,0,24,0.0,0.0,5632.097865751961
0,0,0,10,0,28,0.0,0.0,0.0
0,0,1,11,0,29,30078.868019243033,23988.72741665143,0.0
0,0,1,10,1,24,16740.077017136984,19284.91490102545,18034.919147615365
0,1,1,12,0,32,33166.63682743812,21653.29350630367,36806.36937417165
0,0,1,15,0,43,37845.508903548296,45275.927402737376,51147.871186550765
0,0,1,15,1,20,11645.680404849058,7476.044803800069,19116.92517970553
1,0,1,8,1,39,21095.508856109314,17489.176009310315,21481.737728978667
0,0,1,10,1,23,21001.780059017867,17579.468697483913,41510.809203092
0,0,1,15,1,56,22635.346252055566,36745.312800557804,27111.495924880808
0,0,1,10,0,41,27358.996070337726,37781.57293834107,45032.249334246895
0,0,1,12,1,27,0.0,9866.38721999915,42994.430379648096
0,0,1,11,0,38,18713.57728994531,9573.824996304973,13062.442787966598
0,0,1,7,0,54,10712.19024372084,3685.911410679888,2245.0344346443344
0,0,0,12,0,17,17270.417487634233,9666.475010662722,22022.288162591503
0,0,0,15,1,19,37786.60110471895,36088.38995619118,33577.018130476485
0,0,0,13,1,32,14903.483563636126,5005.7434539807255,6497.250017011953
1,0,1,9,1,21,0.0,879.2969607360901,5788.071720240538
0,0,1,15,0,26,25263.453743664115,18422.269419506283,36163.46023925097
0,0,1,10,0,44,34168.88822713654,27075.526478824795,13059.876141502602
1,0,0,11,0,20,1058.5046122793156,0.0,16183.781219618555
0,0,1,11,0,52,27338.489842945935,31034.17044230507,28166.617281784143
1,0,1,14,1,22,5866.116755197285,9767.089630848317,20364.33297797224
1,0,1,4,0,52,16690.531542779758,13500.407893466747,23668.646541295035
0,0,0,9,0,55,27824.25618293194,20527.01368299157,12919.235847102651
0,0,1,15,0,42,15444.639148857745,12656.797744723222,13352.064598274228
1,0,1,10,0,33,23262.99491509511,22829.19995751053,12434.440056868878
0,0,0,6,0,20,2572.0890071529066,0.0,1928.365359907646
1,0,0,9,1,20,0.0,0.0,5502.643551968607
1,0,0,14,0,20,31748.116410080234,33121.49898284202,28245.665229131155
1,0,1,13,1,25,16522.11943023755,21861.136493176004,30437.68507528399
0,0,0,12,0,45,1069.267845661503,0.0,8342.103213256281
0,0,1,14,1,38,57952.387387529634,40248.053025742985,42763.03178841217
1,0,1,11,1,22,12550.648614208832,7874.737160174363,14167.086629510797
0,0,1,15,1,36,26092.90578671737,22033.769567167426,22935.333763981092
0,0,1,14,1,27,31263.425218878372,14149.71767058266,13408.971028778566
1,0,0,9,0,49,11484.165990323558,7219.802784917208,7267.852160623639
0,0,1,10,0,44,39129.88572415356,25731.04189042339,27203.532758204758
0,0,1,13,1,43,2808.284437602695,8981.019857803454,4165.072940183895
0,1,1,5,1,52,27241.130226609603,42423.15366410828,49212.517501893206
0,0,1,17,1,29,26387.26159788293,33870.0343104436,41831.66546092308
1,0,1,14,0,36,6637.567132472733,0.0,8501.900731236045
0,0,1,12,1,30,25132.691058443,12089.013465405947,20437.054076591157
0,0,1,15,1,40,8245.648886594076,12577.596555174761,28594.650558406636
0,0,0,15,0,32,30851.609348429516,33424.515700033764,11750.895385268757
0,0,0,12,1,21,12619.917981885947,19323.482579853557,22640.63617138946
1,0,1,7,0,41,4386.328070758465,932.4212154781817,27535.89034816785
0,1,0,14,1,41,24631.0804765341,32997.028955735994,57444.76009264544
0,0,1,17,1,66,53780.13922117166,48847.8844744186,53606.2755527865
1,0,1,11,0,46,21273.289953558877,12803.412481096038,3344.605223866669
0,0,1,13,1,41,29445.710734323133,25033.449008836906,21605.710717200913
0,0,0,15,1,20,19210.77260077885,23262.762083216392,41647.82531301531
1,0,1,10,1,36,0.0,0.0,16330.579862225983
0,0,1,12,1,58,36570.32511513179,54155.20635209338,41427.593801561205
1,0,1,7,1,36,6927.251284530162,6570.898170840685,13660.510805379992
0,0,1,11,0,56,20863.26671537559,17946.068692927518,24758.262798500968
